antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'PassFail=Pass'}),"frozenset({'PrevScore=MedPrev', 'Attendance=AvgAttend', 'Grade=GradeMed'})",0.9897078855759044,0.23096715604661722,0.23096715604661722,0.23336901666921545,1.0103991435999387,1.0,0.002377140398239719,1.0031330061942316,0.9999999999999949,0.23336901666921545,0.0031232224234415463,0.6166845083346078
"frozenset({'Sleep=GoodSleep', 'PassFail=Pass', 'Attendance=AvgAttend'})",frozenset({'Grade=GradeMed'}),0.18843650673528076,0.9665506281216891,0.18313909489934918,0.9718875502008033,1.0055216166891179,1.0,0.0010056709533066699,1.1898419002041147,0.006766316996556852,0.1884441675751441,0.15955223609369867,0.5806822655482563
"frozenset({'Sleep=GoodSleep', 'Attendance=AvgAttend', 'Grade=GradeMed'})",frozenset({'PassFail=Pass'}),0.18313909489934918,0.9897078855759044,0.18313909489934918,1.0,1.0103991435999389,1.0,0.0018848885202294163,10292114.42409561,0.012599592366129342,0.18504358464597034,1.0,0.5925217923229852
"frozenset({'PassFail=Pass', 'Attendance=AvgAttend', 'Grade=GradeMed'})",frozenset({'Sleep=GoodSleep'}),0.48176176782200697,0.3762675949750265,0.18313909489934918,0.3801445177505498,1.0103036318495102,1.0,0.0018677531700455052,1.006254557522343,0.019679269328801978,0.27136129176945506,0.006215682790070991,0.433435090733682
"frozenset({'Sleep=GoodSleep', 'PassFail=Pass'})","frozenset({'Attendance=AvgAttend', 'Grade=GradeMed'})",0.37293779324958376,0.48176176782200697,0.18313909489934918,0.4910714285714286,1.0193241999910239,1.0,0.0034719243357915763,1.01829266473485,0.030232813288570116,0.2727067838629705,0.017964056241655587,0.4356079731609892
"frozenset({'Sleep=GoodSleep', 'Grade=GradeMed'})","frozenset({'PassFail=Pass', 'Attendance=AvgAttend'})",0.36431057968820946,0.49644316633873165,0.18313909489934918,0.5027004570004155,1.0126042437200444,1.0,0.0022795971882356714,1.0125825364957284,0.019580873671782968,0.2702702702702703,0.012426185573112574,0.4358014480124029
"frozenset({'PassFail=Pass', 'Attendance=AvgAttend'})","frozenset({'Sleep=GoodSleep', 'Grade=GradeMed'})",0.49644316633873165,0.36431057968820946,0.18313909489934918,0.36890243902439024,1.0126042437200442,1.0,0.0022795971882356714,1.0072759880767188,0.024718866673125475,0.2702702702702703,0.007223432055749148,0.4358014480124029
"frozenset({'Attendance=AvgAttend', 'Grade=GradeMed'})","frozenset({'Sleep=GoodSleep', 'PassFail=Pass'})",0.48176176782200697,0.37293779324958376,0.18313909489934918,0.3801445177505498,1.0193241999910239,1.0,0.0034719243357915763,1.011626457611033,0.03658135089209871,0.2727067838629705,0.011492838227825888,0.4356079731609892
frozenset({'Sleep=GoodSleep'}),"frozenset({'PassFail=Pass', 'Attendance=AvgAttend', 'Grade=GradeMed'})",0.3762675949750265,0.48176176782200697,0.18313909489934918,0.4867256637168142,1.0103036318495102,1.0,0.0018677531700455052,1.0096710365865587,0.016350841587434595,0.27136129176945506,0.009578405425523169,0.433435090733682
frozenset({'PassFail=Pass'}),"frozenset({'Sleep=GoodSleep', 'Attendance=AvgAttend', 'Grade=GradeMed'})",0.9897078855759044,0.18313909489934918,0.18313909489934918,0.18504358464597032,1.0103991435999387,1.0,0.0018848885202294163,1.0023369209793347,1.000000000000005,0.18504358464597034,0.002331473736506548,0.5925217923229852
frozenset({'Grade=GradeMed'}),"frozenset({'Sleep=GoodSleep', 'PassFail=Pass', 'Attendance=AvgAttend'})",0.9665506281216891,0.18843650673528076,0.18313909489934918,0.18947698089570936,1.0055216166891179,1.0,0.0010056709533066699,1.0012837058721598,0.1641673834187233,0.1884441675751441,0.0012820613162908923,0.5806822655482563
"frozenset({'PassFail=Pass', 'Sleep=NormalSleep', 'Attendance=AvgAttend'})",frozenset({'Grade=GradeMed'}),0.23535644013924625,0.9665506281216891,0.22824277281670954,0.9697749196141479,1.0033358743956584,1.0,0.000758857767636345,1.1066759904232373,0.004348147961465928,0.23441629099953365,0.09639318502567801,0.602958239637954
"frozenset({'PassFail=Pass', 'Attendance=AvgAttend', 'Grade=GradeMed'})",frozenset({'Sleep=NormalSleep'}),0.48176176782200697,0.47177236264567884,0.22824277281670954,0.47376688658498267,1.0042277252701253,1.0,0.0009608853789623284,1.0037901889574565,0.008123535846203176,0.3146911519198664,0.003775879560739366,0.4787827054034955
"frozenset({'Sleep=NormalSleep', 'Attendance=AvgAttend', 'Grade=GradeMed'})",frozenset({'PassFail=Pass'}),0.22824277281670954,0.9897078855759044,0.22824277281670954,1.0,1.0103991435999389,1.0,0.002349100734302445,10292114.42409561,0.01333594822514219,0.23061630218687873,1.0,0.6153081510934394
"frozenset({'PassFail=Pass', 'Sleep=NormalSleep'})","frozenset({'Attendance=AvgAttend', 'Grade=GradeMed'})",0.4664749508097472,0.48176176782200697,0.22824277281670954,0.4892926670992862,1.0156319985940885,1.0,0.003512975869921997,1.0147460155305765,0.028848505370882592,0.3170065167122136,0.014531732337904179,0.48152977684213444
"frozenset({'PassFail=Pass', 'Attendance=AvgAttend'})","frozenset({'Sleep=NormalSleep', 'Grade=GradeMed'})",0.49644316633873165,0.4557287725140003,0.22824277281670954,0.4597560975609756,1.0088371094604336,1.0,0.0019993379981957105,1.0074546404343272,0.017395651206788987,0.3152832950031361,0.007399481809056088,0.4802931932507634
"frozenset({'Sleep=NormalSleep', 'Grade=GradeMed'})","frozenset({'PassFail=Pass', 'Attendance=AvgAttend'})",0.4557287725140003,0.49644316633873165,0.22824277281670954,0.5008302889405513,1.0088371094604336,1.0,0.0019993379981957105,1.0087888377356058,0.01609436361651473,0.3152832950031361,0.00871226902020505,0.4802931932507634
"frozenset({'Attendance=AvgAttend', 'Grade=GradeMed'})","frozenset({'PassFail=Pass', 'Sleep=NormalSleep'})",0.48176176782200697,0.4664749508097472,0.22824277281670954,0.47376688658498267,1.0156319985940885,1.0,0.003512975869921997,1.0138568527435632,0.029699468876273703,0.3170065167122136,0.013667466572193098,0.48152977684213444
frozenset({'PassFail=Pass'}),"frozenset({'Sleep=NormalSleep', 'Attendance=AvgAttend', 'Grade=GradeMed'})",0.9897078855759044,0.22824277281670954,0.22824277281670954,0.2306163021868787,1.0103991435999387,1.0,0.002349100734302445,1.003084973562386,1.0000000000000049,0.23061630218687873,0.003075487065837935,0.6153081510934394
frozenset({'Sleep=NormalSleep'}),"frozenset({'PassFail=Pass', 'Attendance=AvgAttend', 'Grade=GradeMed'})",0.47177236264567884,0.48176176782200697,0.22824277281670954,0.4837985242220083,1.0042277252701253,1.0,0.0009608853789623284,1.0039456597697363,0.007969910239942602,0.3146911519198664,0.003930154653857722,0.4787827054034955
frozenset({'Grade=GradeMed'}),"frozenset({'PassFail=Pass', 'Sleep=NormalSleep', 'Attendance=AvgAttend'})",0.9665506281216891,0.23535644013924625,0.22824277281670954,0.2361415596617601,1.0033358743956584,1.0,0.000758857767636345,1.001027832488358,0.0993974819064519,0.23441629099953365,0.0010267784412606752,0.602958239637954
"frozenset({'PassFail=Pass', 'Attendance=AvgAttend', 'Grade=GradeMed'})",frozenset({'StudyHours=HighStudy'}),0.48176176782200697,0.4635992129559558,0.23596185863478128,0.48978950675463395,1.056493395732245,1.0,0.012617482240228933,1.0513323287036955,0.10318140672489541,0.3326221463622786,0.04882597943788561,0.4993838163874378
"frozenset({'PassFail=Pass', 'Attendance=AvgAttend', 'StudyHours=HighStudy'})",frozenset({'Grade=GradeMed'}),0.23883759648857272,0.9665506281216891,0.23596185863478128,0.9879594423320659,1.0221497080313122,1.0,0.005113229729676788,2.7780581284315153,0.028469259309475192,0.24340359094457453,0.6400363596740242,0.6160436109248804
"frozenset({'PassFail=Pass', 'StudyHours=HighStudy', 'Grade=GradeMed'})",frozenset({'Attendance=AvgAttend'}),0.45527470864234904,0.5049190252762222,0.23596185863478128,0.5182845744680851,1.026470678510383,1.0,0.006084996514170327,1.027745734215089,0.04734138785968056,0.32580982236154643,0.026996693216336826,0.492805356778407
"frozenset({'Attendance=AvgAttend', 'Grade=GradeMed', 'StudyHours=HighStudy'})",frozenset({'PassFail=Pass'}),0.23596185863478128,0.9897078855759044,0.23596185863478128,1.0,1.0103991435999389,1.0,0.002428546448791452,10292114.42409561,0.013470681458003165,0.23841565988683283,1.0,0.6192078299434164
"frozenset({'PassFail=Pass', 'Attendance=AvgAttend'})","frozenset({'StudyHours=HighStudy', 'Grade=GradeMed'})",0.49644316633873165,0.45527470864234904,0.23596185863478128,0.47530487804878047,1.0439957876556822,1.0,0.009943840722430014,1.0381748705682057,0.08368812867604304,0.3296680059209135,0.03677113900202624,0.4967947262584328
"frozenset({'PassFail=Pass', 'Grade=GradeMed'})","frozenset({'Attendance=AvgAttend', 'StudyHours=HighStudy'})",0.9665506281216891,0.23883759648857272,0.23596185863478128,0.24412777951769493,1.022149708031312,1.0,0.005113229729676788,1.0069987782045329,0.6478366745128994,0.24340359094457453,0.0069501370597356196,0.6160436109248804
"frozenset({'PassFail=Pass', 'StudyHours=HighStudy'})","frozenset({'Attendance=AvgAttend', 'Grade=GradeMed'})",0.463447858332072,0.48176176782200697,0.23596185863478128,0.5091443500979752,1.05683842949963,1.0,0.012690399111399214,1.0557854049874915,0.10023549506889783,0.3326931284677763,0.052837827423283336,0.4994669284263046
"frozenset({'Attendance=AvgAttend', 'Grade=GradeMed'})","frozenset({'PassFail=Pass', 'StudyHours=HighStudy'})",0.48176176782200697,0.463447858332072,0.23596185863478128,0.48978950675463395,1.0568384294996298,1.0,0.012690399111399214,1.05162898003798,0.10377769568319008,0.3326931284677763,0.049094293689102016,0.4994669284263046
"frozenset({'Attendance=AvgAttend', 'StudyHours=HighStudy'})","frozenset({'PassFail=Pass', 'Grade=GradeMed'})",0.23883759648857272,0.9665506281216891,0.23596185863478128,0.9879594423320659,1.0221497080313122,1.0,0.005113229729676788,2.7780581284315153,0.028469259309475192,0.24340359094457453,0.6400363596740242,0.6160436109248804
"frozenset({'StudyHours=HighStudy', 'Grade=GradeMed'})","frozenset({'PassFail=Pass', 'Attendance=AvgAttend'})",0.45527470864234904,0.49644316633873165,0.23596185863478128,0.5182845744680851,1.0439957876556822,1.0,0.009943840722430014,1.0453408920004896,0.07736326871497505,0.3296680059209135,0.04337426615889332,0.4967947262584328
frozenset({'PassFail=Pass'}),"frozenset({'Attendance=AvgAttend', 'Grade=GradeMed', 'StudyHours=HighStudy'})",0.9897078855759044,0.23596185863478128,0.23596185863478128,0.23841565988683283,1.0103991435999389,1.0,0.002428546448791452,1.0032219678367664,1.0000000000000042,0.23841565988683283,0.003211621408935143,0.6192078299434164
frozenset({'Attendance=AvgAttend'}),"frozenset({'PassFail=Pass', 'StudyHours=HighStudy', 'Grade=GradeMed'})",0.5049190252762222,0.45527470864234904,0.23596185863478128,0.46732613908872894,1.026470678510383,1.0,0.006084996514170327,1.0226244054910796,0.05208855240201479,0.32580982236154643,0.022123868007566556,0.492805356778407
frozenset({'Grade=GradeMed'}),"frozenset({'PassFail=Pass', 'Attendance=AvgAttend', 'StudyHours=HighStudy'})",0.9665506281216891,0.23883759648857272,0.23596185863478128,0.24412777951769493,1.022149708031312,1.0,0.005113229729676788,1.0069987782045329,0.6478366745128994,0.24340359094457453,0.0069501370597356196,0.6160436109248804
frozenset({'StudyHours=HighStudy'}),"frozenset({'PassFail=Pass', 'Attendance=AvgAttend', 'Grade=GradeMed'})",0.4635992129559558,0.48176176782200697,0.23596185863478128,0.5089781260202416,1.056493395732245,1.0,0.012617482240228933,1.0554279933034685,0.09968767963488767,0.3326221463622786,0.052517079034969716,0.4993838163874378
"frozenset({'StudyHours=MedStudy', 'Attendance=AvgAttend', 'Grade=GradeMed'})",frozenset({'PassFail=Pass'}),0.22597245345845315,0.9897078855759044,0.22597245345845315,1.0,1.0103991435999389,1.0,0.0023257343476880132,10292114.42409561,0.013296832225263885,0.2283223734515981,1.0,0.614161186725799
frozenset({'PassFail=Pass'}),"frozenset({'StudyHours=MedStudy', 'Attendance=AvgAttend', 'Grade=GradeMed'})",0.9897078855759044,0.22597245345845315,0.22597245345845315,0.2283223734515981,1.0103991435999387,1.0,0.0023257343476880132,1.0030452081403611,0.9999999999999972,0.2283223734515981,0.003035964293059948,0.614161186725799
"frozenset({'PassFail=Pass', 'Attendance=AvgAttend', 'Grade=GradeMed'})",frozenset({'Tutoring=FewTutor'}),0.48176176782200697,0.579385500227032,0.2824277281670955,0.586239396795476,1.0118295962977297,1.0,0.0033019453272827848,1.0165648819602364,0.022559688373350973,0.3626822157434402,0.0162949602834508,0.5368501059212489
"frozenset({'PassFail=Pass', 'Attendance=AvgAttend', 'Tutoring=FewTutor'})",frozenset({'Grade=GradeMed'}),0.2907522324807023,0.9665506281216891,0.2824277281670955,0.9713690786048932,1.0049852023712071,1.0,0.0014009752350893079,1.1682952933443584,0.0069939922754558665,0.28970656730321376,0.14405204679877487,0.631785384902196
"frozenset({'Attendance=AvgAttend', 'Grade=GradeMed', 'Tutoring=FewTutor'})",frozenset({'PassFail=Pass'}),0.2824277281670955,0.9897078855759044,0.2824277281670955,1.0,1.0103991435999389,1.0,0.0029067784948331177,10292114.42409561,0.014342965619067644,0.28536473466890955,1.0,0.6426823673344548
"frozenset({'PassFail=Pass', 'Attendance=AvgAttend'})","frozenset({'Grade=GradeMed', 'Tutoring=FewTutor'})",0.49644316633873165,0.5621310731042833,0.2824277281670955,0.5689024390243902,1.012045884392608,1.0,0.0033615983378160186,1.0157072679536283,0.02363687147058487,0.3638845553822153,0.015464367312183194,0.5356628511761692
"frozenset({'PassFail=Pass', 'Tutoring=FewTutor'})","frozenset({'Attendance=AvgAttend', 'Grade=GradeMed'})",0.5751475707582867,0.48176176782200697,0.2824277281670955,0.4910526315789473,1.0192851827967655,1.0,0.005343617720050431,1.0182550560532597,0.04453381933315497,0.36466679695133863,0.017927785292670775,0.5386460141872116
"frozenset({'Attendance=AvgAttend', 'Grade=GradeMed'})","frozenset({'PassFail=Pass', 'Tutoring=FewTutor'})",0.48176176782200697,0.5751475707582867,0.2824277281670955,0.586239396795476,1.0192851827967657,1.0,0.005343617720050431,1.0268073492847727,0.03650888751990829,0.36466679695133863,0.026107479382867678,0.5386460141872116
"frozenset({'Grade=GradeMed', 'Tutoring=FewTutor'})","frozenset({'PassFail=Pass', 'Attendance=AvgAttend'})",0.5621310731042833,0.49644316633873165,0.2824277281670955,0.5024232633279483,1.0120458843926081,1.0,0.0033615983378160186,1.0120184396424858,0.027182810709518102,0.3638845553822153,0.011875714099114627,0.5356628511761692
frozenset({'PassFail=Pass'}),"frozenset({'Attendance=AvgAttend', 'Grade=GradeMed', 'Tutoring=FewTutor'})",0.9897078855759044,0.2824277281670955,0.2824277281670955,0.2853647346689096,1.0103991435999389,1.0,0.0029067784948331177,1.0041097964796681,1.0,0.28536473466890955,0.004092976578250543,0.6426823673344548
frozenset({'Grade=GradeMed'}),"frozenset({'PassFail=Pass', 'Attendance=AvgAttend', 'Tutoring=FewTutor'})",0.9665506281216891,0.2907522324807023,0.2824277281670955,0.2922016911994989,1.0049852023712071,1.0,0.0014009752350893079,1.0020478400396367,0.14829795385876104,0.28970656730321376,0.0020436563711244316,0.631785384902196
frozenset({'Tutoring=FewTutor'}),"frozenset({'PassFail=Pass', 'Attendance=AvgAttend', 'Grade=GradeMed'})",0.579385500227032,0.48176176782200697,0.2824277281670955,0.48746081504702193,1.0118295962977297,1.0,0.0033019453272827848,1.0111192400136557,0.027795744149101742,0.3626822157434402,0.010996964081680452,0.5368501059212489
"frozenset({'Attendance=GoodAttend', 'PassFail=Pass', 'PrevScore=HighPrev'})",frozenset({'Grade=GradeMed'}),0.23051309217496593,0.9665506281216891,0.22597245345845315,0.9803020354563362,1.0142273016379602,1.0,0.003169879426467015,1.6981130261480466,0.018229972233391366,0.23269950124688282,0.4111110780996076,0.6070473534625871
"frozenset({'Attendance=GoodAttend', 'PrevScore=HighPrev', 'Grade=GradeMed'})",frozenset({'PassFail=Pass'}),0.22597245345845315,0.9897078855759044,0.22597245345845315,1.0,1.0103991435999389,1.0,0.0023257343476880132,10292114.42409561,0.013296832225263885,0.2283223734515981,1.0,0.614161186725799
"frozenset({'PassFail=Pass', 'Grade=GradeMed'})","frozenset({'Attendance=GoodAttend', 'PrevScore=HighPrev'})",0.9665506281216891,0.23051309217496593,0.22597245345845315,0.2337926714688381,1.0142273016379602,1.0,0.003169879426467015,1.0042802752825126,0.41937184993014354,0.23269950124688282,0.004262033909247309,0.6070473534625871
"frozenset({'Attendance=GoodAttend', 'PrevScore=HighPrev'})","frozenset({'PassFail=Pass', 'Grade=GradeMed'})",0.23051309217496593,0.9665506281216891,0.22597245345845315,0.9803020354563362,1.0142273016379602,1.0,0.003169879426467015,1.6981130261480466,0.018229972233391366,0.23269950124688282,0.4111110780996076,0.6070473534625871
frozenset({'PassFail=Pass'}),"frozenset({'Attendance=GoodAttend', 'PrevScore=HighPrev', 'Grade=GradeMed'})",0.9897078855759044,0.22597245345845315,0.22597245345845315,0.2283223734515981,1.0103991435999387,1.0,0.0023257343476880132,1.0030452081403611,0.9999999999999972,0.2283223734515981,0.003035964293059948,0.614161186725799
frozenset({'Grade=GradeMed'}),"frozenset({'Attendance=GoodAttend', 'PassFail=Pass', 'PrevScore=HighPrev'})",0.9665506281216891,0.23051309217496593,0.22597245345845315,0.2337926714688381,1.0142273016379602,1.0,0.003169879426467015,1.0042802752825126,0.41937184993014354,0.23269950124688282,0.004262033909247309,0.6070473534625871
"frozenset({'PrevScore=MedPrev', 'Attendance=GoodAttend', 'PassFail=Pass'})",frozenset({'Grade=GradeMed'}),0.246859391554412,0.9665506281216891,0.24398365370062056,0.9883507050889024,1.0225545111998713,1.0,0.005381553735965633,2.871364255280504,0.029286730150877963,0.2516783762685402,0.6517335227256941,0.6203889447774609
"frozenset({'PrevScore=MedPrev', 'Attendance=GoodAttend', 'Grade=GradeMed'})",frozenset({'PassFail=Pass'}),0.24398365370062056,0.9897078855759044,0.24398365370062056,1.0,1.0103991435999389,1.0,0.0025111076814957056,10292114.42409561,0.013613613613613556,0.24652087475149106,1.0,0.6232604373757455
"frozenset({'PrevScore=MedPrev', 'PassFail=Pass', 'Grade=GradeMed'})",frozenset({'Attendance=GoodAttend'}),0.48055093083093686,0.48191312244589074,0.24398365370062056,0.5077165354330709,1.0535437027657977,1.0,0.01239985412960451,1.0524157600082384,0.09783919554391021,0.3395828944596587,0.049805185394770544,0.5069989712341234
"frozenset({'Attendance=GoodAttend', 'PassFail=Pass', 'Grade=GradeMed'})",frozenset({'PrevScore=MedPrev'}),0.4744967458755865,0.5009838050552444,0.24398365370062056,0.5141945773524721,1.0263696593860372,1.0,0.006268468465537885,1.0271935442754805,0.04889059301780439,0.33354024415476935,0.02647363438513291,0.5006018203982905
"frozenset({'PrevScore=MedPrev', 'Attendance=GoodAttend'})","frozenset({'PassFail=Pass', 'Grade=GradeMed'})",0.246859391554412,0.9665506281216891,0.24398365370062056,0.9883507050889024,1.0225545111998713,1.0,0.005381553735965633,2.871364255280504,0.029286730150877963,0.2516783762685402,0.6517335227256941,0.6203889447774609
"frozenset({'PrevScore=MedPrev', 'PassFail=Pass'})","frozenset({'Attendance=GoodAttend', 'Grade=GradeMed'})",0.4932647192371727,0.4744967458755865,0.24398365370062056,0.4946302546793495,1.0424312895267822,1.0,0.009931149567347308,1.0398391632074244,0.0803262790125434,0.3370974487662066,0.038312814708082454,0.5044124160159108
"frozenset({'PrevScore=MedPrev', 'Grade=GradeMed'})","frozenset({'Attendance=GoodAttend', 'PassFail=Pass'})",0.48055093083093686,0.48191312244589074,0.24398365370062056,0.5077165354330709,1.0535437027657977,1.0,0.01239985412960451,1.0524157600082384,0.09783919554391021,0.3395828944596587,0.049805185394770544,0.5069989712341234
"frozenset({'Attendance=GoodAttend', 'PassFail=Pass'})","frozenset({'PrevScore=MedPrev', 'Grade=GradeMed'})",0.48191312244589074,0.48055093083093686,0.24398365370062056,0.5062814070351759,1.0535437027657975,1.0,0.01239985412960451,1.0521156697737664,0.09809644145682149,0.3395828944596587,0.049534165583160594,0.5069989712341234
"frozenset({'Attendance=GoodAttend', 'Grade=GradeMed'})","frozenset({'PrevScore=MedPrev', 'PassFail=Pass'})",0.4744967458755865,0.4932647192371727,0.24398365370062056,0.5141945773524721,1.0424312895267822,1.0,0.009931149567347308,1.0430827983725537,0.077457483333524,0.3370974487662066,0.041303337087151476,0.5044124160159108
"frozenset({'PassFail=Pass', 'Grade=GradeMed'})","frozenset({'PrevScore=MedPrev', 'Attendance=GoodAttend'})",0.9665506281216891,0.246859391554412,0.24398365370062056,0.2524271844660194,1.0225545111998713,1.0,0.005381553735965633,1.0074478255341357,0.6594152453880942,0.2516783762685402,0.00739276683420221,0.6203889447774609
frozenset({'PrevScore=MedPrev'}),"frozenset({'Attendance=GoodAttend', 'PassFail=Pass', 'Grade=GradeMed'})",0.5009838050552444,0.4744967458755865,0.24398365370062056,0.48700906344410877,1.0263696593860372,1.0,0.006268468465537885,1.0243909115200678,0.051485635110044545,0.33354024415476935,0.023810161916827964,0.5006018203982905
frozenset({'Attendance=GoodAttend'}),"frozenset({'PrevScore=MedPrev', 'PassFail=Pass', 'Grade=GradeMed'})",0.48191312244589074,0.48055093083093686,0.24398365370062056,0.5062814070351759,1.0535437027657975,1.0,0.01239985412960451,1.0521156697737664,0.09809644145682149,0.3395828944596587,0.049534165583160594,0.5069989712341234
frozenset({'PassFail=Pass'}),"frozenset({'PrevScore=MedPrev', 'Attendance=GoodAttend', 'Grade=GradeMed'})",0.9897078855759044,0.24398365370062056,0.24398365370062056,0.24652087475149104,1.0103991435999387,1.0,0.0025111076814957056,1.0033673395353406,1.0000000000000002,0.24652087475149106,0.0033560399365568103,0.6232604373757455
frozenset({'Grade=GradeMed'}),"frozenset({'PrevScore=MedPrev', 'Attendance=GoodAttend', 'PassFail=Pass'})",0.9665506281216891,0.246859391554412,0.24398365370062056,0.2524271844660194,1.0225545111998713,1.0,0.005381553735965633,1.0074478255341357,0.6594152453880942,0.2516783762685402,0.00739276683420221,0.6203889447774609
"frozenset({'Sleep=GoodSleep', 'Attendance=GoodAttend', 'PassFail=Pass'})",frozenset({'Grade=GradeMed'}),0.17980929317390645,0.9665506281216891,0.17693355532011504,0.9840067340067341,1.018060208515893,1.0,0.0031387700607588,2.0914658582511647,0.021628901004307848,0.18251366120218582,0.5218664777488335,0.5835317102542283
"frozenset({'Sleep=GoodSleep', 'Attendance=GoodAttend', 'Grade=GradeMed'})",frozenset({'PassFail=Pass'}),0.17693355532011504,0.9897078855759044,0.17693355532011504,1.0,1.0103991435999389,1.0,0.0018210203968166694,10292114.42409561,0.012504597278411089,0.1787735127695366,1.0,0.5893867563847683
"frozenset({'Sleep=GoodSleep', 'PassFail=Pass', 'Grade=GradeMed'})",frozenset({'Attendance=GoodAttend'}),0.36431057968820946,0.48191312244589074,0.17693355532011504,0.48566680515164107,1.0077891273985216,1.0,0.0013675063224975192,1.0072981517351973,0.012158336388447698,0.2643600180913614,0.0072452765518236685,0.4264075231788356
"frozenset({'Sleep=GoodSleep', 'Attendance=GoodAttend'})","frozenset({'PassFail=Pass', 'Grade=GradeMed'})",0.17980929317390645,0.9665506281216891,0.17693355532011504,0.9840067340067341,1.018060208515893,1.0,0.0031387700607588,2.0914658582511647,0.021628901004307848,0.18251366120218582,0.5218664777488335,0.5835317102542283
"frozenset({'Sleep=GoodSleep', 'Grade=GradeMed'})","frozenset({'Attendance=GoodAttend', 'PassFail=Pass'})",0.36431057968820946,0.48191312244589074,0.17693355532011504,0.48566680515164107,1.0077891273985216,1.0,0.0013675063224975192,1.0072981517351973,0.012158336388447698,0.2643600180913614,0.0072452765518236685,0.4264075231788356
"frozenset({'Attendance=GoodAttend', 'PassFail=Pass'})","frozenset({'Sleep=GoodSleep', 'Grade=GradeMed'})",0.48191312244589074,0.36431057968820946,0.17693355532011504,0.3671482412060302,1.0077891273985216,1.0,0.0013675063224975192,1.0044839260915457,0.014918204157604538,0.2643600180913614,0.0044639118210098834,0.4264075231788356
"frozenset({'PassFail=Pass', 'Grade=GradeMed'})","frozenset({'Sleep=GoodSleep', 'Attendance=GoodAttend'})",0.9665506281216891,0.17980929317390645,0.17693355532011504,0.18305668650172252,1.018060208515893,1.0,0.0031387700607588,1.0039750522100916,0.5303484820920554,0.18251366120218582,0.003959314950522376,0.5835317102542283
frozenset({'Attendance=GoodAttend'}),"frozenset({'Sleep=GoodSleep', 'PassFail=Pass', 'Grade=GradeMed'})",0.48191312244589074,0.36431057968820946,0.17693355532011504,0.3671482412060302,1.0077891273985216,1.0,0.0013675063224975192,1.0044839260915457,0.014918204157604538,0.2643600180913614,0.0044639118210098834,0.4264075231788356
frozenset({'PassFail=Pass'}),"frozenset({'Sleep=GoodSleep', 'Attendance=GoodAttend', 'Grade=GradeMed'})",0.9897078855759044,0.17693355532011504,0.17693355532011504,0.17877351276953662,1.0103991435999389,1.0,0.0018210203968166694,1.0022404981765582,0.9999999999999971,0.1787735127695366,0.0022354907812299415,0.5893867563847683
frozenset({'Grade=GradeMed'}),"frozenset({'Sleep=GoodSleep', 'Attendance=GoodAttend', 'PassFail=Pass'})",0.9665506281216891,0.17980929317390645,0.17693355532011504,0.18305668650172252,1.018060208515893,1.0,0.0031387700607588,1.0039750522100916,0.5303484820920554,0.18251366120218582,0.003959314950522376,0.5835317102542283
"frozenset({'Attendance=GoodAttend', 'PassFail=Pass', 'Sleep=NormalSleep'})",frozenset({'Grade=GradeMed'}),0.22627516270622067,0.9665506281216891,0.2230967156046617,0.9859531772575251,1.0200740122362149,1.0,0.004390314962626707,2.381276542765061,0.02543407588604131,0.23006087092242858,0.5800572042555119,0.6083852951743309
"frozenset({'PassFail=Pass', 'Sleep=NormalSleep', 'Grade=GradeMed'})",frozenset({'Attendance=GoodAttend'}),0.4557287725140003,0.48191312244589074,0.2230967156046617,0.48953835934905343,1.01582284554623,1.0,0.003475039854006795,1.0149379214440108,0.028618787949221257,0.3122219868671891,0.014718066087991793,0.47623902892075787
"frozenset({'Attendance=GoodAttend', 'Sleep=NormalSleep', 'Grade=GradeMed'})",frozenset({'PassFail=Pass'}),0.2230967156046617,0.9897078855759044,0.2230967156046617,1.0,1.0103991435999389,1.0,0.0022961369246430885,10292114.42409561,0.013247613481394799,0.22541673038690932,1.0,0.6127083651934546
"frozenset({'Attendance=GoodAttend', 'PassFail=Pass'})","frozenset({'Sleep=NormalSleep', 'Grade=GradeMed'})",0.48191312244589074,0.4557287725140003,0.2230967156046617,0.46293969849246225,1.01582284554623,1.0,0.003475039854006795,1.0134266579465923,0.030065194702132533,0.3122219868671891,0.013248773064432187,0.47623902892075787
"frozenset({'PassFail=Pass', 'Sleep=NormalSleep'})","frozenset({'Attendance=GoodAttend', 'Grade=GradeMed'})",0.4664749508097472,0.4744967458755865,0.2230967156046617,0.4782608695652174,1.0079328756674295,1.0,0.0017558694129623797,1.0072145684746314,0.014751773049645433,0.31077377187434113,0.007162893207774038,0.4742181540808543
"frozenset({'PassFail=Pass', 'Grade=GradeMed'})","frozenset({'Attendance=GoodAttend', 'Sleep=NormalSleep'})",0.9665506281216891,0.22627516270622067,0.2230967156046617,0.23081741309113685,1.0200740122362149,1.0,0.004390314962626707,1.0059052940827287,0.5883212485495167,0.23006087092242858,0.005870627600379734,0.6083852951743309
"frozenset({'Attendance=GoodAttend', 'Sleep=NormalSleep'})","frozenset({'PassFail=Pass', 'Grade=GradeMed'})",0.22627516270622067,0.9665506281216891,0.2230967156046617,0.9859531772575251,1.0200740122362149,1.0,0.004390314962626707,2.381276542765061,0.02543407588604131,0.23006087092242858,0.5800572042555119,0.6083852951743309
